N,sigma,epsilon,rep,method,epsilon_gamma,epsilon_beta,epsilon_rho,delta,beta_true_00,beta_true_01,beta_true_11,beta_est_00,beta_est_01,beta_est_11
100,1.0,27.449962502007253,3,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.22065073251724243,0.05394165962934494,0.2161930948495865
100,1.0,27.449962502007253,4,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20571428537368774,0.018799999728798866,0.1893877536058426
100,1.0,27.449962502007253,4,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.18835096061229706,0.047509193420410156,0.2215641587972641
100,1.0,27.449962502007253,5,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19020408391952515,0.018799999728798866,0.1951020359992981
100,1.0,27.449962502007253,5,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.1851481795310974,0.0576951764523983,0.22077536582946777
100,1.0,27.449962502007253,6,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.06949152797460556,0.10916666686534882,0.2064102590084076
100,1.0,27.449962502007253,6,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.2143629640340805,0.051300402730703354,0.2115635722875595
100,1.0,27.449962502007253,7,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1967346966266632,0.018799999728798866,0.21551020443439484
100,1.0,27.449962502007253,7,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.1889834702014923,0.10000479221343994,0.19295883178710938
100,1.0,27.449962502007253,8,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.10626262426376343,0.0,0.0
100,1.0,27.449962502007253,8,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.17708219587802887,0.11489459127187729,0.1857028603553772
100,1.0,27.449962502007253,9,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20000000298023224,0.018400000408291817,0.20979592204093933
100,1.0,27.449962502007253,9,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.2456333488225937,0.05480773746967316,0.19789302349090576
100,1.0,27.449962502007253,10,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1951020359992981,0.01759999990463257,0.20000000298023224
100,1.0,27.449962502007253,10,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.19526703655719757,0.08348721265792847,0.16861717402935028
100,1.0,27.449962502007253,11,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.11252525448799133
100,1.0,27.449962502007253,11,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.17002663016319275,0.1038111075758934,0.20191766321659088
100,1.0,27.449962502007253,12,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.18448980152606964,0.018799999728798866,0.19755102694034576
100,1.0,27.449962502007253,12,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.19490818679332733,0.07885709404945374,0.19703960418701172
100,1.0,27.449962502007253,13,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.21877551078796387,0.02319999970495701,0.1893877536058426
100,1.0,27.449962502007253,13,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.22658289968967438,0.04747823625802994,0.21219681203365326
100,1.0,27.449962502007253,14,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20816326141357422,0.02199999988079071,0.17877550423145294
100,1.0,27.449962502007253,14,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.21364296972751617,0.060007382184267044,0.21083353459835052
100,1.0,27.449962502007253,15,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19183672964572906,0.01759999990463257,0.19428572058677673
100,1.0,27.449962502007253,15,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.18498268723487854,0.12130508571863174,0.16566208004951477
100,1.0,27.449962502007253,16,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19265305995941162,0.021199999377131462,0.19346939027309418
100,1.0,27.449962502007253,16,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.16262216866016388,0.13221175968647003,0.18112897872924805
100,1.0,27.449962502007253,17,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19755102694034576,0.024399999529123306,0.18857142329216003
100,1.0,27.449962502007253,17,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.1883469969034195,0.10956691950559616,0.18445579707622528
100,1.0,27.449962502007253,18,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20326530933380127,0.019999999552965164,0.18775510787963867
100,1.0,27.449962502007253,18,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.20008769631385803,0.04968595132231712,0.21886403858661652
100,1.0,27.449962502007253,19,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.18448980152606964,0.015200000256299973,0.19265305995941162
100,1.0,27.449962502007253,19,sbm_dpsgd_all_noised,26.32774027978503,5.635918426327381,0.5431122541136532,1e-05,0.2,0.02,0.2,0.2017716020345688,0.05389324203133583,0.18057045340538025
100,2.0,11.732851621374003,0,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20326054096221924,0.01719225011765957,0.21795465052127838
100,2.0,11.732851621374003,0,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.1835007667541504,0.09255490452051163,0.18805673718452454
100,2.0,11.732851621374003,1,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20081152021884918,0.02639239840209484,0.19428080320358276
100,2.0,11.732851621374003,1,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.14446713030338287,0.1326802521944046,0.19530589878559113
100,2.0,11.732851621374003,2,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.21305662393569946,0.016392236575484276,0.20244421064853668
100,2.0,11.732851621374003,2,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.21380041539669037,0.03422638401389122,0.23220936954021454
100,2.0,11.732851621374003,3,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19215191900730133,0.023201629519462585,0.22958749532699585
100,2.0,11.732851621374003,3,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.2158787101507187,0.05906757712364197,0.21179816126823425
100,2.0,11.732851621374003,4,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.2057095617055893,0.018792275339365005,0.18938277661800385
100,2.0,11.732851621374003,4,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.15367676317691803,0.12523868680000305,0.17654353380203247
100,2.0,11.732851621374003,5,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1901991069316864,0.018792275339365005,0.1950971484184265
100,2.0,11.732851621374003,5,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.18506324291229248,0.05508289858698845,0.2352975457906723
100,2.0,11.732851621374003,6,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.06948461383581161,0.1091603934764862,0.20640555024147034
100,2.0,11.732851621374003,6,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.19647565484046936,0.07152984291315079,0.20116353034973145
100,2.0,11.732851621374003,7,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19672982394695282,0.018792275339365005,0.21632197499275208
100,2.0,11.732851621374003,7,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.19527587294578552,0.12687690556049347,0.16875362396240234
100,2.0,11.732851621374003,8,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.10645832866430283,0.0,0.0
100,2.0,11.732851621374003,8,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.14824306964874268,0.12959563732147217,0.21340888738632202
100,2.0,11.732851621374003,9,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19999518990516663,0.018392270430922508,0.20979125797748566
100,2.0,11.732851621374003,9,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.24637942016124725,0.05822623893618584,0.20224754512310028
100,2.0,11.732851621374003,10,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1950971484184265,0.017592256888747215,0.19999518990516663
100,2.0,11.732851621374003,10,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.20573244988918304,0.06049094721674919,0.18989235162734985
100,2.0,11.732851621374003,11,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.1125190332531929
100,2.0,11.732851621374003,11,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.17805825173854828,0.12286257743835449,0.18246830999851227
100,2.0,11.732851621374003,12,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.18448473513126373,0.018792275339365005,0.19754616916179657
100,2.0,11.732851621374003,12,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.22078773379325867,0.06035739555954933,0.19931602478027344
100,2.0,11.732851621374003,13,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.21877099573612213,0.02319234609603882,0.18938277661800385
100,2.0,11.732851621374003,13,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.24932880699634552,0.0462394542992115,0.19678406417369843
100,2.0,11.732851621374003,14,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20815858244895935,0.021992327645421028,0.17877034842967987
100,2.0,11.732851621374003,14,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.20454539358615875,0.11444050073623657,0.17284756898880005
100,2.0,11.732851621374003,15,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.1918317824602127,0.017592256888747215,0.19428080320358276
100,2.0,11.732851621374003,15,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.1907026767730713,0.11118880659341812,0.18833544850349426
100,2.0,11.732851621374003,16,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19264812767505646,0.021192314103245735,0.1934644728899002
100,2.0,11.732851621374003,16,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.1660880148410797,0.12380614876747131,0.19152548909187317
100,2.0,11.732851621374003,17,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19754616916179657,0.024392366409301758,0.1885664314031601
100,2.0,11.732851621374003,17,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.20005112886428833,0.11948633193969727,0.17663124203681946
100,2.0,11.732851621374003,18,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20326054096221924,0.019992295652627945,0.18775008618831635
100,2.0,11.732851621374003,18,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.20205742120742798,0.04564175754785538,0.22914984822273254
100,2.0,11.732851621374003,19,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.18448473513126373,0.015192218124866486,0.19264812767505646
100,2.0,11.732851621374003,19,sbm_dpsgd_all_noised,11.245049229064149,2.668102829441137,0.40561225411365304,1e-05,0.2,0.02,0.2,0.20667745172977448,0.04450511932373047,0.2043159157037735
100,5.0,4.150006096013556,0,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20049962401390076,0.01824670098721981,0.22408896684646606
100,5.0,4.150006096013556,0,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.2531031668186188,0.05006660521030426,0.2174314707517624
100,5.0,4.150006096013556,1,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19460229575634003,0.024026090279221535,0.1996571570634842
100,5.0,4.150006096013556,1,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.21503035724163055,0.1252412647008896,0.1645333170890808
100,5.0,4.150006096013556,2,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.21397924423217773,0.015769820660352707,0.2038695365190506
100,5.0,4.150006096013556,2,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.23826821148395538,0.039510227739810944,0.2478019744157791
100,5.0,4.150006096013556,3,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19038991630077362,0.021151263266801834,0.230583056807518
100,5.0,4.150006096013556,3,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.1980629414319992,0.14065903425216675,0.21390950679779053
100,5.0,4.150006096013556,4,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.10490833967924118,0.0,0.0
100,5.0,4.150006096013556,4,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.20062807202339172,0.08588438481092453,0.20825427770614624
100,5.0,4.150006096013556,5,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.18617752194404602,0.0178338885307312,0.1971297264099121
100,5.0,4.150006096013556,5,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.22316378355026245,0.08117598295211792,0.22608572244644165
100,5.0,4.150006096013556,6,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.05081237480044365,0.09833135455846786,0.17795757949352264
100,5.0,4.150006096013556,6,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.20610949397087097,0.13413769006729126,0.17844504117965698
100,5.0,4.150006096013556,7,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19628724455833435,0.016595447435975075,0.21650667488574982
100,5.0,4.150006096013556,7,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.24490630626678467,0.08014331012964249,0.24605071544647217
100,5.0,4.150006096013556,8,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10866118967533112
100,5.0,4.150006096013556,8,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.16059185564517975,0.13157056272029877,0.2774493396282196
100,5.0,4.150006096013556,9,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20555448532104492,0.01824670098721981,0.19797219336032867
100,5.0,4.150006096013556,9,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.24334606528282166,0.076275534927845,0.22345726191997528
100,5.0,4.150006096013556,10,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.19881467521190643,0.016595447435975075,0.19123238325119019
100,5.0,4.150006096013556,10,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.21405044198036194,0.04709768295288086,0.22158832848072052
100,5.0,4.150006096013556,11,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.11470744758844376,0.0,0.0
100,5.0,4.150006096013556,11,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.17835430800914764,0.11921093612909317,0.2468440681695938
100,5.0,4.150006096013556,12,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.18702000379562378,0.019072329625487328,0.19797219336032867
100,5.0,4.150006096013556,12,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.220682755112648,0.0723729059100151,0.23362575471401215
100,5.0,4.150006096013556,13,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.2232464849948883,0.02196202240884304,0.1887049525976181
100,5.0,4.150006096013556,13,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.28121888637542725,0.0578388050198555,0.1945277899503708
100,5.0,4.150006096013556,14,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20555448532104492,0.024026090279221535,0.1802801936864853
100,5.0,4.150006096013556,14,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.21906627714633942,0.10941659659147263,0.2542593777179718
100,5.0,4.150006096013556,15,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.18958047032356262,0.020738285034894943,0.20162293314933777
100,5.0,4.150006096013556,15,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.21891610324382782,0.0921393409371376,0.2590135335922241
100,5.0,4.150006096013556,16,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.18702000379562378,0.0223748367279768,0.20218458771705627
100,5.0,4.150006096013556,16,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.1884952038526535,0.13213390111923218,0.2139279991388321
100,5.0,4.150006096013556,17,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.10386587679386139,0.0,0.0
100,5.0,4.150006096013556,17,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.25578320026397705,0.14397874474525452,0.18806374073028564
100,5.0,4.150006096013556,18,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.20218458771705627,0.012467313557863235,0.18617752194404602
100,5.0,4.150006096013556,18,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.22833098471164703,0.055136919021606445,0.2435116320848465
100,5.0,4.150006096013556,19,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.18954743444919586,0.012054500170052052,0.1929173469543457
100,5.0,4.150006096013556,19,sbm_dpsgd_all_noised,3.992894984902444,1.0338953100711687,0.36711225411365295,1e-05,0.2,0.02,0.2,0.20142118632793427,0.08937782794237137,0.22639183700084686
100,10.0,1.9953178628215948,0,edge_flip_vem,,,,1e-05,0.2,0.02,0.2,0.0,0.0,0.10929776728153229
